RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,pmDE,Gmag,BPmag,RPmag
57.79320123693,23.64231488607,2.1788,0.3787,22.446,-11.229,19.466007,20.699404,18.20409
57.79855491127,23.64405048491,1.4054,0.5581,0.88,-2.637,19.97158,20.641647,19.101553
57.79826309813,23.64951652322,0.802,0.0291,8.415,-11.293,12.985171,13.166674,12.681142
57.8038258788,23.64999301586,,,,,20.417648,19.45246,17.784203
57.81187876224,23.65607846905,0.4907,0.7169,0.782,-2.986,20.418371,20.848396,19.528946
57.81175084499,23.65469735071,0.4819,0.1198,3.341,-5.01,17.729303,18.267365,17.05055
57.7785274594,23.64952282479,2.0079,0.4966,16.512,-16.625,19.859726,21.058632,18.570866
57.76734989523,23.64305422309,3.8504,0.0652,22.813,22.912,16.235876,17.413015,15.130787
57.76205424993,23.65023787625,2.0668,1.0836,4.104,4.006,20.648539,21.19819,19.382484
57.75677674887,23.65341729588,1.357,0.0312,12.885,-8.458,14.997529,15.471126,14.353236
57.78498668661,23.65359373204,,,,,20.911646,20.976109,19.7161
57.79798380142,23.66835712223,0.2434,0.1945,0.065,-0.384,18.533417,18.923328,17.949097
57.80883029158,23.664391551,,,,,21.866734,19.986109,18.862879
57.77004347542,23.66441207469,,,,,21.579943,20.247019,19.041367
57.78857672359,23.6787261894,0.2737,0.3932,-0.15,-3.325,19.018682,19.443913,17.413254
57.78860809645,23.67884605339,,,,,19.30551,19.574978,17.426743
57.70256215763,23.60622364966,0.75,0.4124,5.779,-4.943,19.543303,20.78432,18.463804
57.70864011046,23.61664276102,,,,,21.106836,21.290056,19.582525
57.68962718562,23.63175398719,-2.1002,1.6861,0.122,-3.411,20.737814,21.097216,19.6328
57.70255062716,23.63765242711,-0.0389,0.267,-0.892,-2.52,18.96507,19.494707,18.349152
57.7072073102,23.63248843082,,,,,20.806707,21.324741,19.602589
57.69545100392,23.63733554434,4.7164,0.0292,5.105,0.71,14.88749,15.850809,13.917461
57.72550959753,23.63312588347,0.2448,0.3437,0.088,-0.762,19.190168,19.525055,18.646755
57.73115985862,23.64390776996,0.1595,0.8197,4.454,-4.113,20.09369,20.963865,19.019407
57.73815954167,23.64374977381,,,,,20.986107,21.441004,19.573238
57.72983476556,23.64199493254,,,,,20.927273,21.28974,20.308561
57.71019914939,23.63547916645,0.2417,0.2408,-0.261,-0.967,18.790478,19.364357,18.098677
57.70954402356,23.64388946425,0.3719,0.063,1.574,0.912,16.5073,16.887007,15.949156
57.66801564984,23.63245526798,-0.329,0.7816,-0.461,-0.125,20.26908,20.722803,19.225645
57.67757022187,23.64076258852,1.4975,0.7212,2.583,-4.301,20.031624,21.011208,18.999672
57.67688321542,23.62600420304,1.3123,0.0953,1.966,-14.041,17.20876,18.159864,16.260376
57.68968410045,23.64273053357,0.6211,0.3861,1.696,-3.21,19.311357,20.16237,18.42782
57.68418290754,23.6414784702,0.9782,0.7275,1.367,-2.391,20.299135,21.072792,19.33383
57.67001106036,23.64769150894,0.112,0.0314,0.774,-0.479,15.051022,15.667863,14.29686
57.67455634058,23.65618982569,,,,,21.723103,19.846798,18.468876
57.67048413462,23.65274744916,,,,,20.772938,20.785778,20.135563
57.70916007511,23.65451579639,0.7792,0.2956,11.701,-11.504,18.959854,20.426489,17.786337
57.70376078583,23.66604718936,0.2896,0.6813,2.354,2.402,20.136322,20.893778,19.135185
57.69282937694,23.65980237349,0.7827,0.274,-5.806,-4.819,18.94401,19.949856,17.967216
57.69763896153,23.66557084537,-0.3975,0.3863,-0.525,-1.578,19.419708,19.898815,18.834326
57.69310708429,23.66705704891,0.7652,0.8422,0.823,-1.328,20.393463,21.050034,19.459694
57.69196827017,23.66347185949,-0.6331,2.1191,2.172,-1.521,20.915512,20.942324,20.148026
57.69195960464,23.66035524952,0.2423,0.8879,-5.859,-4.451,20.408085,21.19212,19.367037
57.68277951379,23.66620233403,-0.0111,0.8716,-0.508,-2.832,20.498466,20.616405,19.76749
57.70430418539,23.67125981091,0.5881,0.4201,0.266,-2.185,19.594505,20.08242,18.95048
57.69464439471,23.67435336229,0.3739,0.2493,1.249,-0.354,18.861284,19.295622,18.289305
57.6952226514,23.6719067446,-1.2964,1.1238,2.841,-7.222,20.43861,21.23227,19.343529
57.74492438517,23.66253599094,3.7287,0.4048,-3.084,-6.003,16.69746,17.754963,15.351308
57.75922912427,23.6693683671,,,,,21.612696,20.70356,19.040047
57.76154236573,23.65959857223,1.2768,0.8618,2.449,-1.917,20.404163,21.021225,19.34186
57.73686841615,23.66041741141,,,,,21.06845,21.021427,20.576939
57.75143853072,23.67625493818,,,,,20.900785,20.804758,20.451492
57.75876202067,23.67117196662,0.6877,0.1061,2.623,-6.459,17.304178,17.9946,16.504265
57.76325237223,23.67389083389,0.096,0.1462,5.918,-3.917,18.051834,18.464045,17.512445
57.76923565282,23.67716790512,0.1522,0.1217,0.768,-1.152,17.561932,17.963003,17.001007
57.76911493954,23.66760613995,1.7072,0.2039,10.732,-10.008,18.541864,19.941952,17.375566
57.78338349812,23.68499330095,,,,,21.07897,20.074047,18.804111
57.75661383389,23.6819170144,0.7727,0.9093,0.932,0.241,20.368027,20.61454,19.690622
57.75756892411,23.68947530489,-0.2067,0.2585,0.097,-1.458,18.898094,19.315544,18.303263
57.74851274373,23.68577812447,,,,,20.789999,20.758995,19.7634
57.74986449315,23.68556732094,0.088,1.0588,11.75,-8.273,20.590519,21.11031,19.46924
57.76427211202,23.68705579242,0.2132,0.1968,0.02,-3.114,18.421608,18.961859,17.74078
57.75932689616,23.69601878634,-0.2734,0.6738,0.065,-2.463,20.050364,20.651875,19.164509
57.73549077358,23.68847098501,-0.5737,0.2816,-0.487,0.348,19.022013,19.263153,18.468704
57.73727060956,23.68981717862,0.4208,0.3847,15.994,-17.412,19.412914,20.025774,18.690912
57.73217118405,23.69272898017,0.6626,0.713,-0.31,-3.225,20.302187,20.813738,19.4836
57.72547386054,23.68539702032,0.1879,0.1523,0.453,-4.945,17.973833,18.474243,17.34634
57.70205769903,23.68461554088,1.2132,0.1484,-0.744,-2.44,17.950666,18.949335,16.967777
57.71235803817,23.67861061641,1.5071,0.2806,4.773,-1.845,18.80436,19.785048,17.898403
57.71955104982,23.69049517766,0.6078,0.1864,0.833,-6.672,18.28649,18.80714,17.60466
57.71687024045,23.69343899952,0.0217,0.676,1.523,-5.779,20.083263,21.402754,18.87107
57.72487576306,23.70529221203,0.8012,1.1384,6.734,-6.262,20.550272,21.300575,19.5816
57.82651930751,23.64846613871,0.1759,0.9365,-1.148,-2.671,20.632767,20.912024,19.707539
57.834418701,23.6498644751,0.3098,0.1303,3.095,-3.694,16.816813,17.144608,16.269873
57.8411991043,23.66334449682,1.1978,0.2176,1.875,-3.248,18.62749,19.163296,17.828182
57.84411760903,23.66905581349,0.7042,0.6647,0.862,-0.239,20.345196,20.74338,19.69699
57.82050384429,23.66106894595,0.3233,0.1389,1.758,-0.668,18.018764,18.577118,17.333258
57.828497828,23.66155577292,0.2106,1.1889,-3.506,-5.435,20.3155,,
57.82879770903,23.66195216648,1.2837,0.5544,-3.658,-5.721,19.920135,20.744614,18.451796
57.82711290544,23.67192015868,1.3679,0.93,-1.543,-7.305,20.461006,21.194267,19.120369
57.84843494058,23.68903723325,1.4412,1.4968,-3.492,-3.873,20.77854,21.108156,19.916222
57.85297772137,23.68327956788,0.6523,0.0253,2.027,-2.444,14.590028,15.000164,14.010136
57.84425782585,23.68089969813,0.3338,0.0916,4.827,-4.719,17.017233,17.494677,16.355543
57.84624784596,23.69151462693,,,,,20.513206,20.910845,19.275795
57.86325740802,23.6946057082,,,,,21.2511,21.137335,19.65773
57.85131896263,23.70102679573,0.093,0.2181,1.492,-1.166,18.712244,19.091612,18.132055
57.84720847752,23.696552401,1.2304,0.0157,2.736,-6.177,13.051155,13.394188,12.534584
57.84766750018,23.69308344841,,,,,21.738073,19.452475,17.54695
57.85202780867,23.68798999562,0.7898,0.5552,1.155,-0.855,19.998425,20.537115,19.057981
57.84636160418,23.69640031019,,,,,21.762424,,
57.81241408755,23.67867603919,0.2875,0.0503,1.643,-1.703,16.00362,16.392958,15.436086
57.81165465568,23.67274384013,0.4076,0.0948,1.374,-3.595,17.009405,17.392172,16.461937
57.81477059493,23.66867078386,,,,,21.050686,20.294376,18.626701
57.82754495959,23.68386597917,0.5375,0.017,-1.422,-6.082,12.915846,13.691487,12.065011
57.82308046163,23.67613317442,0.5659,0.0427,3.871,-4.315,15.807382,16.185757,15.252465
57.8031209462,23.68561071231,0.3142,0.1325,3.544,-6.202,17.86452,18.2666,17.277048
57.79953300019,23.69029533289,0.6883,0.1053,3.567,-6.544,17.442554,18.032627,16.69671
57.81809261675,23.69334130238,6.4739,0.0564,20.991,-3.575,16.215954,17.869228,14.97235
57.82253888704,23.69349208655,2.1766,0.1821,-3.732,-5.063,18.443045,19.922522,17.250193
57.83211613757,23.68829089122,1.5453,1.1186,-2.024,-0.399,20.698666,21.104855,19.96516
57.83189526525,23.69604455311,0.6352,0.0248,4.149,-6.335,14.505617,15.073842,13.805809
57.83096212422,23.6904870386,,,,,20.506296,18.622385,17.123585
57.85325732941,23.70391810342,0.1398,0.1379,2.165,-4.106,18.010168,18.440374,17.423717
57.84822257865,23.70486827069,-0.0088,0.1212,0.188,-0.794,17.731997,18.120481,17.163631
57.84364100664,23.70530626526,1.1431,0.0576,2.819,-6.222,14.983627,15.501889,14.287639
57.83602376165,23.71905967335,3.6303,0.3824,22.741,-11.653,19.565413,20.67936,18.341713
57.8285045208,23.72048333358,1.1304,0.9377,1.665,-2.836,20.67279,21.204704,19.6028
57.86523369631,23.6976173777,0.4813,0.3749,0.363,-1.816,19.656078,20.139046,19.028036
57.86230100209,23.72425213231,0.5985,0.433,3.318,-3.489,19.818287,20.455956,19.017485
57.85526358645,23.72409333737,,,,,20.54189,18.868505,17.221443
57.85612947634,23.72309259625,-0.0092,0.1939,4.582,1.475,18.526007,19.056126,17.808245
57.86865015027,23.72247623747,1.828,0.4807,3.99,3.267,19.853699,21.02692,18.605217
57.85300360005,23.73261750408,0.827,0.0334,-0.565,-5.186,14.753943,15.136255,14.173618
57.84344740061,23.73529367901,0.5687,0.0505,2.01,-1.015,16.122908,16.540264,15.581159
57.86051669527,23.73424738362,0.8874,0.4199,-1.175,6.591,19.78039,20.768726,18.637264
57.87076527418,23.73577172603,0.1769,0.2838,0.123,-0.927,19.106438,19.420216,18.556978
57.87627024509,23.7333804668,,,,,21.022297,21.463505,19.574291
57.89061913673,23.75015873966,-0.1781,1.2663,17.575,2.494,20.72002,21.356207,19.59579
57.87727607902,23.74570641617,2.9843,0.7542,4.995,-3.941,20.446106,21.217268,19.164305
57.88323773172,23.73905237604,1.4586,0.4862,-4.931,-8.893,19.877583,20.723639,18.683807
57.86249479635,23.74265520819,0.5456,0.0217,4.815,-1.158,14.076732,14.457426,13.523439
57.7868008015,23.68724506186,1.9415,0.4827,11.617,-7.603,19.789654,21.217546,18.62247
57.78586026996,23.69177258054,,,,,21.164558,20.160084,19.603981
57.78711004534,23.70285368276,0.4547,0.0572,0.875,-0.769,16.157534,16.471228,15.656336
57.79856041517,23.70307684454,0.6688,0.3325,2.904,-0.827,19.280327,19.92274,18.523771
57.80198183775,23.70600953533,,,,,20.902372,21.502607,19.717834
57.80761654441,23.70409922956,4.0029,2.1305,2.92,1.665,20.902056,21.656185,19.851933
57.80344915577,23.70128390417,0.1115,0.3406,3.646,-5.034,19.398394,19.75152,18.952652
57.79412211206,23.70173515567,,,,,20.957695,21.644142,19.954014
57.77835904285,23.71293842149,0.2188,0.0627,0.542,0.308,16.34146,16.704437,15.80117
57.79242931886,23.71840246641,0.5609,0.1479,-0.123,-0.987,18.135859,18.490705,17.656506
57.78754615077,23.7222193296,0.8644,0.0469,3.014,-5.734,15.874872,16.348955,15.230855
57.79099294394,23.7137893158,1.2504,0.3757,2.345,-2.724,19.571962,20.568108,18.587748
57.78858061856,23.71268312971,5.5007,0.02,58.23,-51.741,13.868236,14.656035,12.998556
57.81398811443,23.71522924278,-0.8599,0.7849,3.012,-2.496,20.461967,21.01865,19.615412
57.82308145996,23.72702714783,0.4821,0.0742,-0.303,-4.872,16.904152,17.36804,16.278883
57.79379644907,23.72291019923,1.3748,0.5939,-0.272,-1.529,20.169237,20.621183,19.505716
57.79720575215,23.72755339612,-0.4525,0.2743,0.077,-0.925,19.040194,19.358274,18.518642
57.80976265876,23.74258069872,0.1531,0.3464,-3.925,-3.953,18.322784,18.600847,17.545948
57.76835644608,23.71324585004,0.0376,0.1245,1.867,-3.191,17.717154,18.13513,17.12541
57.7775695999,23.72817030744,0.3059,0.1988,0.609,-0.188,18.521376,18.90454,17.974709
57.77917617834,23.72300253406,0.01,0.3785,-1.157,-1.654,19.462158,20.064837,18.756292
57.75351447144,23.72211414987,-0.8606,0.7956,-0.876,3.48,19.787773,20.420553,18.75799
57.7617509279,23.72949880752,1.7556,0.3639,16.413,3.8,19.433786,20.543995,18.31491
57.75904963904,23.7369031469,0.4057,0.3826,-0.405,-1.106,19.542788,19.774525,19.09404
57.76623161899,23.73976747501,1.2416,1.2636,-2.139,-0.0,20.483969,20.41681,19.866934
57.75676070787,23.7342424212,0.1523,0.1272,-0.751,-0.277,17.779701,18.132517,17.252867
57.78312538455,23.73098421313,0.4195,0.1064,-0.492,-3.464,17.482546,18.024836,16.808659
57.79954746896,23.73640400158,0.3108,0.3526,-0.227,-0.68,19.439915,19.925974,18.832235
57.79958344537,23.745211805,7.3603,0.1248,18.659,-45.624,17.512774,19.388319,16.20945
57.76979272085,23.74708778279,,,,,20.806654,22.10194,19.389385
57.78908991535,23.76267427098,2.4327,1.316,-11.528,0.443,20.650377,20.918312,19.438116
57.78806781659,23.76167646402,1.0721,0.1542,-3.189,-2.567,15.171878,15.594874,14.513777
57.79057027421,23.75507501249,0.0909,0.1921,2.598,-1.336,18.486517,19.061598,17.792572
57.83756309804,23.73681626225,0.5205,0.0704,2.402,-2.113,16.76189,17.207819,16.157127
57.83911142465,23.7332436676,0.371,0.0621,-1.541,-5.179,16.517878,16.895653,15.969036
57.82854296993,23.73716379152,0.9872,0.1186,3.413,-2.647,17.734163,18.731556,16.771261
57.84642220271,23.74866421713,0.4875,0.5787,0.626,-1.004,20.194107,20.833979,19.90818
57.84597727038,23.74182164628,0.7644,0.3071,4.618,-5.027,19.270578,19.718641,18.178282
57.84585539806,23.74262452751,,,,,20.262234,18.860626,17.202314
57.82239503383,23.74070538363,,,,,18.698744,18.458504,17.170387
57.81785698718,23.74868100814,1.0953,1.3173,-0.466,-2.562,20.679956,20.756416,19.81785
57.82234923113,23.74064457806,,,,,18.561855,18.429077,17.173075
57.8317735673,23.74938534153,,,,,21.134619,20.824259,20.147762
57.83428186323,23.75363167312,,,,,21.516113,20.012812,18.408981
57.85662315127,23.755762356,5.5287,0.984,18.435,-45.085,20.50536,21.482527,19.005066
57.86083372086,23.75628463747,1.5519,0.7625,-2.147,-13.238,20.352322,21.26472,19.126015
57.86084866458,23.75880753629,0.4038,0.0319,1.726,-7.135,15.099252,15.344948,14.698082
57.86265840361,23.75712738348,0.6742,0.0634,3.26,-7.226,16.476683,17.045576,15.765404
57.8549520772,23.75227722818,1.1996,0.1831,-3.651,-8.916,18.341942,19.900263,17.050644
57.86445995043,23.76965748295,0.6461,0.1553,-1.051,-2.053,18.179644,19.012785,17.318417
57.84784370313,23.76820838744,-1.6074,0.8591,4.421,-0.053,20.382067,20.70605,19.3424
57.84465325197,23.77265039555,,,,,21.031376,20.80032,19.696657
57.85340118076,23.78466538251,0.4522,0.0173,3.916,-0.839,12.78505,13.470518,11.987693
57.82520177951,23.76161710722,1.9471,0.1501,-5.074,-10.49,18.027754,19.27152,16.924595
57.82718864612,23.77000252062,2.0597,1.8386,2.74,-8.146,20.8959,20.871916,19.588802
57.79514331481,23.76266235216,0.2282,0.2521,0.783,-1.408,18.938519,19.380718,18.37413
57.80325869582,23.76386173065,-0.5256,0.3364,0.528,-0.424,19.38986,19.757507,18.908926
57.80486847813,23.76784834992,,,,,21.18054,21.661291,19.749441
57.81018103822,23.77034845683,2.111,0.5923,-2.165,-9.95,20.065819,20.646353,18.91678
57.81055232859,23.78269072007,-0.3774,0.2389,1.053,-0.521,18.83008,19.223974,18.296627
57.83170422374,23.77602260564,2.3879,1.4084,2.879,-2.381,20.698866,20.918758,19.386889
57.8406261511,23.78686911952,-1.1457,0.4939,0.425,5.123,18.36642,18.627016,17.679811
57.85108036528,23.7867904041,0.5951,0.2609,4.224,-4.835,18.97999,19.978909,18.025953
57.81799593533,23.79194643419,1.1412,0.1677,7.006,-6.993,17.175097,17.917427,15.727664
57.48081255703,23.49794511073,0.6487,0.7021,4.593,-1.327,20.174276,21.061914,19.129623
57.48083763684,23.49382099212,,,,,20.575634,20.838531,19.575665
57.49126347203,23.49089878951,0.8644,0.5199,1.874,-2.513,19.779594,20.457546,18.954817
57.48535200214,23.49910529945,,,,,21.469883,20.759129,19.110004
57.46745763497,23.49662646355,0.1695,0.3507,0.413,-0.332,19.34877,19.921562,18.753376
57.47343077042,23.50041906847,0.5162,0.0869,3.237,-5.169,17.123192,17.61161,16.514482
57.46903675522,23.49482524481,1.6799,0.2402,-6.832,-4.685,18.483747,19.969044,17.326809
57.48160980948,23.51215771712,0.0351,1.4469,1.563,-0.899,20.586527,21.24552,19.702732
57.4730652042,23.5142932554,0.7634,0.1774,9.857,-6.564,18.21204,19.164068,17.236675
57.50642684689,23.51146378843,0.1819,0.1847,-0.21,-0.309,18.385885,18.740253,17.881208
57.5080219706,23.5156431591,1.1699,0.0336,-1.342,-7.195,15.355507,15.812713,14.733241
57.50150377393,23.50757435843,0.7845,0.0631,5.748,-7.066,16.535688,17.031387,15.876881
57.51255324742,23.52597249118,-0.9714,0.7014,2.104,-4.581,20.189398,20.85416,19.329582
57.46495774732,23.52155590252,0.3972,0.6641,0.09,-3.05,20.108364,20.705025,19.154396
57.46632533792,23.52516751273,0.4171,0.0793,4.065,-1.912,16.851849,17.25801,16.272936
57.44481153608,23.51398819892,3.4841,1.8869,-3.312,-10.962,20.689192,21.34211,19.583519
57.4422778777,23.51789050728,0.3635,0.0889,1.705,0.175,17.206083,17.613993,16.6392
57.46064796757,23.52527683038,0.1567,0.0971,1.042,-2.943,17.316526,17.646046,16.785997
57.47171015748,23.53000039635,0.5012,0.1636,-1.799,0.504,16.099104,,
57.47537948446,23.53221461721,,,,,21.260603,21.837143,20.02914
57.4720008186,23.53059876535,1.7162,0.0367,4.01,-11.807,9.519897,10.187511,8.73563
57.48760060063,23.53265369301,,,,,21.36267,19.013346,17.51377
57.49349088854,23.53694466427,,,,,21.081772,20.866444,20.804008
57.46825491549,23.5418219859,0.3692,0.0416,1.688,-5.596,15.85684,16.200407,15.342837
57.46986487067,23.53752107352,2.9685,0.1666,39.198,-6.256,18.228806,19.673132,17.042786
57.47682346102,23.54617973423,-0.7755,0.6208,-3.902,-1.902,20.060177,20.90901,18.999393
57.48343388258,23.55358998904,,,,,21.08694,21.195505,20.324242
57.47135027846,23.55276696073,,,,,20.99531,21.936514,19.77277
57.48370073687,23.55783605439,0.8774,0.144,3.469,-0.753,18.047226,18.73174,17.266352
57.52767166912,23.52575307832,2.3907,1.294,5.342,-5.723,20.526302,21.201223,19.236807
57.52208006348,23.53404480246,0.7906,0.7859,-0.81,-0.806,20.286158,20.811619,19.663424
57.53857491357,23.54724866747,0.5399,0.1909,1.301,-2.776,18.429312,19.06695,17.733368
57.50845152733,23.5398779497,0.0073,0.2113,0.909,-0.516,18.597425,18.996538,18.079151
57.51372348661,23.5390422484,1.7739,0.9867,-1.837,-8.539,20.413078,21.279383,19.277071
57.52066588566,23.54019207743,0.0984,0.1443,0.486,-0.632,18.02467,18.574345,17.32086
57.5250950398,23.55982615282,-0.8598,1.1251,-1.751,-1.642,20.423498,21.023832,19.458015
57.54603213341,23.56018613385,0.7337,0.3844,1.456,-1.202,19.52658,19.995523,18.919464
57.55013378274,23.5583481881,,,,,21.041403,20.734777,19.845716
57.54034570249,23.5711758376,,,,,21.965937,19.37911,17.683764
57.50030873685,23.55715235996,0.2478,0.1386,-0.691,-2.275,17.921616,18.306982,17.409283
57.51628408299,23.56200114012,,,,,20.917692,20.696749,19.861967
57.50945843104,23.55971403947,3.7158,0.0692,41.998,-28.813,16.694124,17.979168,15.578069
57.50087560036,23.56330615816,-0.5245,0.4768,-0.33,-0.207,19.3224,19.127186,17.833725
57.50166225645,23.56206792135,0.9,0.4825,5.496,-2.71,19.719694,20.932709,18.841797
57.49818381779,23.56444901993,-0.1638,0.195,0.438,-2.076,18.42929,18.931213,17.86599
57.50560318034,23.57169982581,0.4738,0.3027,0.691,0.007,19.138634,19.633875,18.482214
57.50249377786,23.57896838606,0.4546,0.4646,1.03,-0.34,19.741041,20.039015,19.269844
57.50101425854,23.56678588483,9.0221,0.7503,73.989,-232.053,20.153126,21.606852,18.722778
57.52539035774,23.56427986105,0.3132,0.4456,1.02,-1.89,19.630466,20.33262,18.809427
57.52062603446,23.56910751607,-0.0395,0.6998,1.73,-3.412,20.267641,20.856476,19.38894
57.51736140947,23.57493883657,-0.8047,0.4806,-0.151,-1.223,19.748825,20.267134,19.02204
57.53056755651,23.57609991011,-0.8527,0.4285,0.514,-0.005,19.703018,20.199886,19.112005
57.53177506407,23.57150838422,2.7978,0.8268,0.269,-6.931,20.206047,21.007578,18.925592
57.52409268698,23.56585701132,2.8717,1.1862,1.746,-1.655,20.609934,21.069899,19.739267
57.53285013854,23.57932700398,1.1449,0.4757,0.372,0.452,19.542356,20.652128,18.50627
57.51163216276,23.57586448147,0.7162,0.1782,-2.389,-3.924,18.332129,19.35447,17.345186
57.5188751348,23.57893250605,-0.0612,0.0626,-0.181,-0.699,16.570753,17.129572,15.860557
57.52906207436,23.5877468373,1.4136,0.8618,15.913,-21.803,19.331688,20.628832,17.909636
57.5313818015,23.59431500234,0.0824,0.0851,0.441,-0.365,17.227024,17.80543,16.498547
57.52470262955,23.59771062408,0.3151,0.0428,0.378,-0.802,15.937033,16.349003,15.34451
57.5312630826,23.59197765974,0.8944,0.0491,4.519,-5.245,16.164724,16.715755,15.461578
57.43343529283,23.53197922808,3.6418,0.2824,-4.269,-32.752,19.033484,19.141563,18.972303
57.44489110749,23.53366503668,0.2433,0.1442,1.281,-2.072,17.911901,18.346914,17.338234
57.42958958289,23.54316131726,1.3086,0.9477,2.241,0.69,20.412094,20.570074,19.638796
57.4399378892,23.55091792397,-0.1687,1.3825,6.161,-5.068,20.71526,21.177498,20.015743
57.45350941301,23.55055211003,0.5748,0.4715,0.549,-7.003,19.429571,20.416628,18.17754
57.45463415378,23.55376022014,-0.1287,0.761,-3.997,-3.445,20.224846,21.246412,19.103916
57.46974787968,23.56192858883,0.734,0.2997,2.17,-1.974,18.990143,20.046982,17.976173
57.4670742405,23.56956770164,0.804,0.3139,5.989,-0.272,19.06759,20.15956,18.009249
57.46209457093,23.55957037622,1.8332,0.8251,1.976,-10.066,20.342346,21.283548,19.078386
57.44388445915,23.56843044499,0.1289,0.3507,-0.043,-0.569,19.265009,19.72732,18.724981
57.46439207081,23.57217271601,0.2162,0.1695,1.152,-0.62,18.313421,18.687366,17.781324
57.40802260152,23.55398727325,,,,,21.663635,19.721254,18.268988
57.41519137082,23.55672009117,,,,,,,19.299597
57.42741556842,23.56748535383,0.427,0.0566,-1.106,-7.106,16.523144,16.956646,15.909977
57.40152587905,23.5567754826,0.7333,0.1978,3.338,-2.494,18.59203,19.291046,17.861996
57.40376483554,23.56661445543,1.0584,0.7763,2.158,-1.032,20.215906,20.449892,19.601757
57.43302193989,23.57383503068,0.3854,0.2898,16.673,-5.022,19.043022,19.917183,18.126865
57.44349965885,23.57163349941,,,,,18.015215,18.239216,17.158983
57.44951732515,23.58055406766,0.7672,0.2673,-1.77,-1.447,18.627907,19.242416,17.857409
57.45238926274,23.5870655624,-0.7254,0.4949,0.341,-0.642,19.363945,19.886171,18.74555
57.45457822228,23.58312392712,,,,,20.902786,21.430288,19.954397
57.44056569423,23.58198105503,0.3153,0.0621,-0.034,0.376,16.643007,17.022587,16.10588
57.43019947524,23.58740520465,0.3426,0.7462,1.032,-4.456,20.232225,21.19238,19.15605
57.4180089129,23.58470077636,-0.0751,1.0207,8.744,-11.164,20.52304,,
57.41795796061,23.58522894266,1.1266,0.044,7.942,-11.625,16.119143,16.719671,15.375726
57.42450676294,23.58157663179,0.2846,0.0844,1.119,0.703,17.229548,17.619041,16.696045
57.44038078142,23.58631601148,2.1835,0.5116,0.237,-2.573,19.77719,20.934278,18.59648
57.44505979118,23.5907742331,-0.2476,0.3173,-0.59,-0.244,19.101645,19.368603,18.515438
57.43955127679,23.59603644339,,,,,21.187109,20.45857,18.596428
57.47355389196,23.57348061463,0.4611,0.2454,0.53,0.798,18.799028,19.381681,18.152832
57.47798360766,23.57945857572,-0.6096,0.3783,1.097,0.054,19.37071,20.134209,18.61586
57.47885504624,23.56868155892,0.4281,0.202,5.527,-3.704,18.545242,19.239254,17.775042
57.48221831118,23.58369538773,,,,,21.372377,21.30882,20.19044
57.49471456684,23.58907257838,0.3565,0.0568,2.42,-3.622,16.462063,17.06253,15.720529
57.48664617772,23.58399212624,0.8939,0.0382,3.393,-12.736,15.714457,16.210266,15.053975
57.46842779081,23.59012726166,0.8475,0.3934,1.552,-2.938,19.540138,20.349648,18.794436
57.46757143454,23.58584883635,1.337,0.6278,-2.965,-1.683,19.973581,21.33557,18.88376
57.45917422564,23.58170610128,0.5716,0.838,9.787,-6.482,20.365952,21.062195,19.19769
57.46823309204,23.57422406195,-0.1726,1.2285,0.35,-0.916,20.697374,20.909878,19.965954
57.51311430362,23.60133132801,1.3573,0.474,-6.039,-8.388,19.407684,20.946619,18.121023
57.51717505302,23.59954164666,0.2271,0.8388,2.597,-1.238,20.406664,20.999771,19.463654
57.51083534893,23.60427410492,0.2902,0.7236,2.743,-1.149,20.187965,20.764256,19.428268
57.490937891,23.60158173226,0.9283,0.5088,-0.591,-0.26,19.779045,20.80971,18.629229
57.49547474856,23.60600607193,0.4372,0.0948,-0.524,-0.518,17.335707,17.809372,16.712696
57.48848267224,23.60715275695,0.8582,0.03,3.632,-4.3,15.171097,15.614449,14.552242
57.48918824314,23.60184684215,,,,,17.560068,18.158056,16.324797
57.49390041453,23.61468467499,0.4884,0.0402,1.943,-2.509,15.76539,16.173794,15.172222
57.46154598764,23.59288868901,0.0885,0.2439,0.034,-1.33,18.83003,19.189194,18.314259
57.46095694705,23.59823132931,0.2727,0.8399,3.647,-2.136,20.148594,20.61695,19.417881
57.46640099902,23.59352775511,0.3665,0.0572,4.142,-7.473,16.50937,16.971954,15.873449
57.47854898284,23.60255773916,,,,,20.85172,21.118187,19.637259
57.44021855906,23.60057650895,0.0978,0.1491,2.073,-2.93,18.089134,18.538729,17.520351
57.45640661026,23.60336324947,0.2886,0.0271,2.685,-4.048,14.993689,15.633689,14.221781
57.46255544421,23.6158953272,0.3745,0.379,1.134,-1.351,19.444122,19.868004,18.891111
57.45753902233,23.61690394539,0.2807,0.1276,0.518,-4.4,17.921553,18.719545,17.086807
57.45862530745,23.61508034327,,,,,21.080471,,19.70684
57.4598385647,23.61265561424,,,,,20.88725,21.382195,19.891636
57.48592862492,23.61631157857,0.1793,0.0783,0.622,-0.661,16.996159,17.58274,16.268751
57.48261701488,23.61937247738,,,,,21.588902,20.672451,18.973564
57.49946013689,23.62328427956,0.196,0.1579,1.647,-0.927,18.231085,18.78306,17.538858
57.46212246506,23.62285093148,0.5925,0.5015,-1.805,-2.315,19.784037,20.965252,18.59622
57.47748104113,23.62496222187,0.1554,0.1046,7.143,-1.539,17.29317,17.747435,16.662159
