RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,pmDE,Gmag,BPmag,RPmag,galactic_l,galactic_b,rel_e_Plx
56.87654574452,23.57757310826,0.6922,0.1199,1.963,0.55,17.610666,18.343166,16.768835,167.0610332335747,-23.841085415610344,0.17321583357411152
56.88846330762,23.61249983019,0.7136,0.0619,1.14,-3.672,16.462395,16.995422,15.745461,167.0440156501451,-23.807967396514886,0.08674327354260089
56.85547159914,23.63109822554,1.2143,0.0202,2.643,1.321,11.631229,12.416749,10.762715,167.00592550299308,-23.814691677407495,0.016635098410606935
56.8615963769,23.63387817083,7.2032,0.0723,19.562,-43.405,16.335794,18.170729,15.042625,167.00839315138688,-23.80885077778284,0.010037205686361617
56.90428209464,23.60885223829,5.2035,0.0228,56.307,-59.331,7.406279,8.046225,6.634505,167.05838308205347,-23.80085390388522,0.004381666186220813
56.92459958761,23.6183629116,1.0425,0.0737,7.03,-5.946,16.805225,17.556856,15.966717,167.06633974684297,-23.781257680199495,0.07069544364508394
56.92436477522,23.6380966076,0.6877,0.0503,-2.356,-21.993,15.721525,16.122978,15.140164,167.0515819362565,-23.766867870773403,0.07314235858659299
56.88167298707,23.63297415991,2.578,0.1256,18.727,-1.567,17.844809,19.246128,16.681322,167.0238771965846,-23.7970860643763,0.048719937936384794
56.89535713334,23.63053406666,0.4485,0.0652,3.442,1.928,16.407482,16.943062,15.695049,167.0357761135695,-23.790409113700164,0.14537346711259752
56.91163743735,23.65685930535,4.0913,0.67,44.2,-8.178,19.968748,21.455284,18.638594,167.02833417572273,-23.760929367062246,0.16376212939652432
56.91109607933,23.65101838458,3.0668,0.2744,9.841,-30.172,18.924978,20.484661,17.65834,167.0322501180287,-23.765568074543705,0.08947437067953566
56.91351779454,23.67544566269,3.0264,0.1059,14.807,-25.93,17.129593,18.426352,16.010916,167.0159911556911,-23.74607045136121,0.03499206978588421
56.91140931292,23.67334594067,1.9106,0.0956,5.086,-4.612,17.070656,18.16071,16.050045,167.01598756314047,-23.74892312079122,0.050036637705432846
56.8325040254,23.63083568537,0.7197,0.042,0.546,-0.487,15.6578,16.209473,14.935553,166.9891618235422,-23.82910148379364,0.05835764902042518
56.83289718976,23.62848363534,1.097,0.1,5.063,-5.223,17.391684,18.36866,16.4124,166.991189113751,-23.830592407167888,0.0911577028258888
56.8520868506,23.63284510076,1.5485,0.0963,-1.344,-15.472,17.218555,18.156061,16.217588,167.00213662637245,-23.815499239376294,0.06218921536971262
56.80434638619,23.64555684308,1.6593,0.1993,7.893,3.172,18.65712,19.79545,17.585684,166.95749613583274,-23.83566602351918,0.12011089013439402
56.81126615939,23.63563992149,0.558,0.1062,0.34,-4.545,17.577263,18.1428,16.84832,166.96992873376794,-23.83870000941379,0.19032258064516128
56.80185265994,23.64833502441,0.6801,0.1159,0.797,-8.818,17.761015,18.472591,16.941895,166.95360328253324,-23.835159100737116,0.17041611527716513
56.84116126307,23.66388996711,0.8965,0.0199,3.788,-7.93,14.187687,14.750324,13.46854,166.97114752288164,-23.79937158880985,0.02219743446737312
56.80715377697,23.67067174518,1.0656,0.041,31.236,-15.18,15.817825,16.43556,15.055301,166.94103301806646,-23.815403663271706,0.038475975975975976
56.86189019777,23.67812685242,7.473,0.0316,21.724,-45.71,7.746769,7.812398,7.595021,166.97593470650597,-23.776049335574992,0.004228556135420849
56.88567687096,23.67888434685,4.5781,0.0194,-18.199,-17.756,12.897877,13.390392,12.240697,166.9929222857412,-23.760771169484617,0.0042375658024071125
56.85216329321,23.68227669427,1.7123,0.2656,-4.035,-12.362,19.091124,20.73474,17.829315,166.96569411772876,-23.77900737230948,0.1551130058984991
56.83594536426,23.6897628893,2.6554,0.1016,69.121,-82.16,17.3477,18.44122,16.32813,166.9482002044543,-23.78351782695287,0.03826165549446411
56.72258812649,23.61176330606,0.7599,0.0679,0.066,-8.867,16.750319,17.498192,15.896236,166.92199450415382,-23.9111555281577,0.08935386235030925
56.70957819909,23.60333855628,0.4205,0.0461,0.454,-2.015,16.115122,16.792412,15.29537,166.9185842674671,-23.925416369258855,0.10963139120095126
56.66515348123,23.62077017407,2.0391,0.0914,6.727,10.746,17.108204,18.415642,15.957433,166.87283741723508,-23.93999067399581,0.04482369672894904
56.68608227555,23.61253778434,1.9966,0.0458,3.784,-25.158,16.060404,16.998186,15.10188,166.89440536207638,-23.933143319043662,0.02293899629369929
56.68706288706,23.61855310239,6.9796,0.1083,17.614,-42.464,17.557415,19.774302,16.193071,166.89069392743255,-23.92809524752857,0.015516648518539745
56.69402526176,23.62709026791,1.4633,0.0734,7.475,-5.51,16.86544,17.911766,15.845615,166.88955002941168,-23.917489548236432,0.050160595913346546
56.68002306055,23.62260295725,7.3314,0.1008,19.033,-44.734,17.381496,19.213495,16.073286,166.88249521542656,-23.92945301608635,0.013749079302725264
56.68865268993,23.62910480524,3.3663,0.3258,-25.166,-7.087,19.385345,21.117008,18.088142,166.8840876216025,-23.919320640192193,0.09678281793066572
56.68353731433,23.63700917756,2.539,0.3459,8.934,-12.273,19.383156,21.575645,18.065065,166.87447166352706,-23.916642329466594,0.13623473808586056
56.74100258749,23.62968740381,0.9253,0.0567,-0.56,-3.474,16.372015,17.055983,15.479596,166.92238938380083,-23.88654260920805,0.0612774235383119
56.73451714638,23.63983449347,0.8666,0.0528,3.887,-6.413,15.802525,16.539366,14.955553,166.91010611421333,-23.88306109023429,0.060927763674128776
56.76507404571,23.64754462018,1.2524,0.0275,22.274,-15.465,14.773578,15.330369,14.055591,166.9270097005114,-23.858483633721,0.021957840945384863
56.77524951634,23.64201128516,1.4203,0.0263,-1.568,0.965,14.765333,15.371988,14.008627,166.93861387273074,-23.856275741029354,0.01851721467295642
56.76257111425,23.65284962424,0.7269,0.0506,4.267,-4.039,16.126657,16.72484,15.374319,166.92124522667123,-23.856115862707693,0.06961067547117898
56.71926880123,23.6451388465,7.2636,0.0639,19.341,-45.103,16.497435,18.41301,15.17908,166.89491486568443,-23.888567227999232,0.008797290599702627
56.66262901572,23.61909518035,0.813,0.097,-5.078,-6.168,17.58133,18.443102,16.634655,166.8722032985213,-23.942787022471382,0.11931119311193113
56.65403070231,23.62047176537,0.9197,0.0382,2.651,-5.609,15.737595,16.589598,14.81044,166.86482031480554,-23.947079792484548,0.04153528324453626
56.64259145052,23.62382162573,7.3345,0.1401,25.558,-46.071,8.040022,8.229589,7.689945,166.85387725047278,-23.95166771305871,0.019101506578498875
56.63750206351,23.63356436731,2.1738,0.1741,2.272,-1.03,18.535925,19.996534,17.319633,166.84292427011042,-23.94761030352138,0.08009016468856381
56.63871347992,23.63659395477,3.537,0.3216,24.93,-6.366,17.322445,18.242165,15.430172,166.84158817801503,-23.94462383547727,0.09092451229855811
56.63847027033,23.6366335804,2.7735,0.2907,24.541,-6.268,17.382391,18.440468,15.488168,166.8413788175743,-23.944744669086198,0.10481341265548946
56.63419204011,23.6496953475,1.4107,0.0356,-1.841,-3.181,15.53892,16.4009,14.606687,166.82858179305836,-23.937732326981013,0.025235698589352804
56.63852474267,23.63893120974,1.4762,0.0784,3.393,-8.644,16.872684,17.94457,15.849443,166.83972539117295,-23.943013180647434,0.0531093347784853
56.63570572953,23.63956137705,2.7324,0.135,24.723,-6.216,17.12515,18.557047,15.91281,166.8371727721652,-23.944287372139136,0.04940711462450593
56.64859533656,23.67655468332,3.7456,0.5789,-9.104,-9.169,20.0115,21.245674,18.709297,166.81945258843274,-23.908995193320607,0.15455467748825288
56.67171199017,23.66006587821,1.541,0.2816,3.276,-4.798,19.144133,20.420769,18.006277,166.84871815911106,-23.906912370938684,0.18273848150551592
56.71656539041,23.67629170018,0.5507,0.0772,3.284,-8.054,16.682663,17.35276,15.886209,166.8699402618866,-23.86723411624079,0.14018521881242058
56.69193497577,23.70134755691,0.8867,0.0931,-2.172,-6.792,17.179863,18.160007,16.20389,166.83325296584215,-23.863933143662518,0.10499605277997068
56.79469457106,23.66399745354,0.7876,0.0883,-2.024,1.013,17.250725,18.024105,16.383219,166.93675600296686,-23.828031203058476,0.11211274758760793
56.76675689981,23.66079379568,0.7712,0.0702,3.284,-4.388,16.821892,17.448296,16.051357,166.91847752147467,-23.847665888410663,0.09102697095435684
56.7922898637,23.68215420338,0.9666,0.1545,0.356,-5.93,18.103205,18.843588,16.749378,166.92158240582756,-23.816121568057643,0.15983860955927995
56.7975797733,23.70381867533,3.8684,0.3194,-17.124,-9.761,19.358807,21.129347,18.081553,166.90950689130884,-23.796866583023856,0.08256643573570469
56.78885560928,23.7120402278,0.4324,0.0343,0.69,-3.878,15.471385,16.04553,14.736638,166.89700061013752,-23.79619042210529,0.07932469935245143
56.78562001621,23.71055110418,8.12,0.3503,19.541,-47.273,13.317763,13.615209,11.879012,166.89570941425026,-23.799288468794682,0.04314039408866995
56.76088664925,23.70731711835,1.4447,0.0195,-11.787,-9.285,13.690542,14.167448,13.040212,166.87982459715454,-23.816954375058586,0.013497611960960752
56.77834370557,23.71495241088,7.3504,0.0159,19.426,-44.409,11.99486,12.511447,11.295786,166.88708976228565,-23.800535301260993,0.0021631475838049634
56.81983733782,23.71556164667,4.5156,0.0503,-8.489,-22.933,16.082758,17.375597,14.962835,166.91727607388856,-23.774446605062685,0.011139162016121888
56.84458758908,23.73506530394,7.4814,0.0581,20.221,-45.792,16.342907,18.058958,15.08565,166.9211510655104,-23.744761232721924,0.007765926163552276
56.80648230099,23.71408562078,7.4176,0.0138,19.731,-45.609,12.215946,12.771295,11.509645,166.9085067161224,-23.783789355308315,0.0018604400345125108
56.82288526983,23.72826413912,15.1771,0.0292,-33.774,-26.879,13.299052,14.412971,12.169397,166.91015564863798,-23.763191589180273,0.001923951215976702
56.82126025036,23.7266308713,15.0645,0.0262,-34.23,-26.46,6.866364,7.120588,6.447036,166.9101611197075,-23.765400810869117,0.0017391881575890339
56.81264812889,23.74630076319,0.9445,0.1824,4.69,-5.164,17.600464,18.740871,16.435171,166.88929923557393,-23.756208829663972,0.19311805187930123
56.77255025136,23.72100665229,0.6646,0.0231,-3.275,-3.369,14.513162,15.014175,13.842782,166.87834653838544,-23.799645108566466,0.0347577490219681
56.74182974983,23.72452691781,0.7807,0.0337,-1.842,-6.869,15.408412,15.952457,14.704388,166.85305602111433,-23.816015978623227,0.04316638913795312
56.71785443327,23.72888006762,3.0819,0.541,4.195,-16.047,20.155796,21.363153,18.918907,166.83212838833293,-23.82759956920847,0.17554106233167852
56.74874153679,23.74778487649,0.9382,0.0225,4.941,-3.712,14.061172,14.505284,13.43632,166.84102064062276,-23.79457505549536,0.02398209337028352
56.7272055228,23.74110807664,0.5567,0.0985,-0.906,2.395,17.52622,18.085932,16.807922,166.83002891745525,-23.812797154911923,0.1769355128435423
56.72614484254,23.73914369111,2.1878,0.0401,5.141,-19.143,13.645806,14.249504,12.892616,166.83069258344938,-23.814902591182346,0.018328914891671995
56.78942568111,23.74197963633,7.3291,0.0331,21.216,-45.577,14.170108,15.443391,13.048277,166.8753444559071,-23.773741925707814,0.004516243467820059
56.77419713239,23.75949117569,7.3562,0.1953,18.992,-44.525,18.451954,20.400572,17.060495,166.85119265270927,-23.770218447174887,0.02654903346836682
56.77549159809,23.75544346708,7.1414,0.1053,18.266,-43.555,17.294428,19.121851,15.994456,166.85513175413917,-23.77240756127328,0.014745007981628254
56.80453319053,23.7579847055,0.7405,0.0929,11.292,-2.421,17.168755,17.771807,16.436897,166.87469597570674,-23.752598942159196,0.12545577312626602
56.80701015915,23.77454627668,6.3388,0.2155,-15.044,5.157,18.48432,20.387821,17.180939,166.86431509893848,-23.738846283130627,0.03399697103552723
56.75683959872,23.74926132902,1.8749,0.31,-6.498,-13.188,19.272223,20.76937,17.984673,166.84591419620108,-23.78848631044796,0.16534215158141768
56.74337732034,23.75892803701,0.3299,0.0304,1.497,-0.878,14.929909,15.383128,14.299753,166.82884671447673,-23.789656562651537,0.09214913610184904
56.79264349089,23.78307677276,2.8746,0.2127,17.191,9.912,17.418785,17.547434,15.96726,166.84742659810408,-23.741419478173327,0.07399290336046754
56.79109574419,23.782553995,6.3785,0.017,-15.228,6.576,9.345498,9.574689,8.862787,166.8466696533414,-23.74276080341851,0.002665203417731442
56.77040105491,23.78545665797,3.3588,0.3212,6.719,-8.306,19.125862,21.076855,17.837677,166.8292560361031,-23.753390247064697,0.09562939144932714
56.77404491058,23.7851770908,1.7466,0.0544,13.67,-4.467,14.389929,14.93963,13.685924,166.83215188544636,-23.751348029548655,0.0311462269552273
56.77410347194,23.79658190025,0.9728,0.0514,2.187,-3.185,16.118324,16.687323,15.400254,166.823792484133,-23.7428907734109,0.05283717105263158
56.96658486416,23.66317575455,7.8092,0.11,20.614,-47.07,17.058777,18.886227,15.764659,167.06416457264908,-23.72223620206123,0.014085949905239974
56.96573134472,23.65723076228,0.6875,0.0819,1.342,-15.528,16.497076,17.119064,15.745488,167.06792953642676,-23.727142706229866,0.11912727272727273
56.9458970938,23.66945727567,0.8712,0.042,2.588,-6.3,15.294553,15.718663,14.694674,167.04428039169608,-23.73042840452251,0.048209366391184574
56.96113070084,23.67499472038,0.657,0.1167,6.498,-6.718,17.502789,18.189985,16.722446,167.05141263665197,-23.716912437802744,0.1776255707762557
56.96220666217,23.68044839752,0.5081,0.0767,3.704,-7.088,16.71687,17.10214,16.13664,167.0481755522069,-23.71222951265205,0.1509545365085613
56.98327892011,23.69597563806,4.1884,0.0198,35.328,-6.118,11.511332,11.842944,11.013338,167.0522215632749,-23.687739982795915,0.004727342183172572
56.97902293936,23.68957452792,0.519,0.0185,-0.332,3.452,12.296124,12.884716,11.559981,167.05381750000396,-23.69509029143881,0.03564547206165703
56.97602172325,23.68821448695,2.3055,0.04,1.905,-13.727,15.354443,16.107883,14.507039,167.05261236277676,-23.697951284641,0.017349815658208635
56.92537052543,23.69744899011,0.7426,0.0318,2.048,-0.541,14.979373,15.381827,14.399522,167.0084770016927,-23.72251954311502,0.042822515486129815
56.93613786706,23.7007045401,7.2529,0.077,20.328,-45.216,16.648165,18.418951,15.380183,167.01400691630081,-23.713454638131218,0.010616443077941237
56.9968360939,23.70869855782,2.5844,0.1653,14.116,-17.017,17.70258,19.110447,16.562197,167.05280127155,-23.669972381299864,0.06396068720012382
57.00795909812,23.71731427397,0.8605,0.1359,4.422,-3.588,17.630974,18.550518,16.724041,167.05462146021102,-23.65673746223109,0.15793143521208597
57.01543220061,23.73586696408,17.3357,0.2749,32.683,-125.627,18.491753,20.444263,16.99099,167.0464130729358,-23.638448930166767,0.01585745023275668
57.01478438412,23.73779720565,16.991,0.0505,35.232,-125.77,12.883492,14.113162,11.776298,167.0445105639763,-23.637429197479886,0.0029721617326820085
56.98503790407,23.7310505618,1.7375,0.2615,-6.978,-8.322,18.693058,20.109287,17.544456,167.0276053039102,-23.660821890508945,0.15050359712230216
56.99806770641,23.72666801688,1.0704,0.0195,4.188,-13.857,13.71605,14.102318,13.157972,167.04043212381092,-23.65597871554639,0.01821748878923767
57.0093463115,23.75208105706,1.2352,0.1951,6.589,-9.187,18.285618,19.389189,17.264664,167.02995934102162,-23.630280970619538,0.15795012953367873
56.98941755955,23.74552036413,0.9511,0.0788,1.314,-9.475,16.882416,17.497341,16.139929,167.02014191050702,-23.647453552249,0.08285143518031753
56.98347808287,23.74354148748,1.0669,0.0176,9.234,-5.659,13.367857,13.800606,12.76767,167.01723221429467,-23.65258869859435,0.016496391414378107
56.90370541203,23.70697140195,0.903,0.1611,1.676,-4.919,18.063053,19.004044,17.175838,166.9854774972584,-23.728912263598453,0.17840531561461792
56.90141542139,23.70666991428,0.8199,0.0471,1.717,-4.974,15.627323,16.092737,15.003069,166.9840119912923,-23.730551578379966,0.05744603000365899
56.90766692568,23.71415901769,1.0544,0.0844,3.333,0.373,16.946213,17.711855,16.13111,166.98309114321177,-23.72116339377216,0.08004552352048559
56.90741493711,23.72110518874,1.2418,0.2271,0.091,0.813,18.65892,20.038607,17.587406,166.9777776168042,-23.71619980595836,0.18287969077146077
56.90854896539,23.71870049764,0.9884,0.0976,-2.18,-9.075,17.275421,18.03708,16.43616,166.98038856273863,-23.717270441462524,0.09874544718737355
56.93955709216,23.72227816053,0.2267,0.0201,2.103,-0.542,13.813791,14.397162,13.0884,167.00059460394394,-23.695443385885742,0.0886634318482576
56.88221980231,23.73291009452,0.4151,0.0318,3.428,-2.214,15.098963,15.450288,14.570038,166.95049296543002,-23.723083296738352,0.07660804625391472
56.92168447899,23.74008588097,7.4153,0.0171,19.39,-44.42,13.317822,14.096745,12.448992,166.97428167713852,-23.693381767073657,0.0023060429112780334
56.91108360841,23.75365694752,1.6041,0.0652,5.502,-4.122,16.530222,17.379606,15.628453,166.95645566555635,-23.689936947184236,0.04064584502213078
56.9448605761,23.74760267621,0.5962,0.0445,6.262,-9.436,15.892196,16.353468,15.259877,166.985803755902,-23.67350180127313,0.07463938275746394
56.97821858594,23.77822599739,0.9584,0.0778,10.497,-13.747,16.713497,17.361736,15.917859,166.9877534002763,-23.63029675902947,0.08117696160267111
56.92770002177,23.76255043116,4.7476,0.6678,19.322,-5.952,18.936918,19.86486,17.363668,166.96213293142955,-23.67310384889948,0.14066054427500208
56.92748840491,23.76964403844,0.4937,0.0272,-0.125,-1.41,14.698781,15.208359,14.033636,166.9567424007439,-23.668006535397257,0.055094186753088914
56.94087034949,23.78608688572,0.8656,0.1146,8.218,-2.71,17.598013,18.278133,16.819994,166.9544631003372,-23.647611102714258,0.13239371534195932
57.03323531524,23.73970884587,7.6079,0.0537,19.48,-46.648,15.997229,17.562798,14.775707,167.0566695716594,-23.624590460442526,0.007058452398165065
57.02954428761,23.73735385693,1.6516,0.0178,-2.421,-2.174,13.454985,13.864908,12.867477,167.05569493693847,-23.628610970602153,0.01077742794865585
57.04816514298,23.76045848016,0.6369,0.0618,3.529,-3.387,16.376524,16.806684,15.770692,167.0523173894541,-23.600067229914288,0.09703250117757889
57.02457292246,23.75813455573,0.9858,0.0863,0.608,-3.098,16.976416,17.647276,16.19702,167.0366876200501,-23.61639314380991,0.08754311219314262
57.03429381161,23.79917412047,1.0801,0.0488,-2.278,-0.534,15.932452,16.47331,15.237106,167.0135276708966,-23.58015842114867,0.04518100175909638
57.08796089512,23.76936320943,3.352,0.2552,33.135,-7.276,18.430887,20.121885,17.178955,167.07498230819007,-23.56885277045597,0.07613365155131264
57.09436071911,23.79526170046,0.7548,0.0425,0.28,-3.34,15.595066,15.995971,15.022741,167.06054801224911,-23.545831901857085,0.05630630630630631
57.07229683326,23.81131943311,0.9158,0.0433,5.127,1.169,15.478141,15.988159,14.805081,167.03248303811105,-23.547684323905376,0.04728106573487661
57.07240387537,23.8063973617,7.161,0.0813,19.836,-43.429,16.735138,18.473598,15.478024,167.03619661733305,-23.55124060693791,0.011353162966066192
57.06689866603,23.81292969299,0.8091,0.0781,15.791,-8.729,16.52806,17.151817,15.762869,167.02732876521134,-23.54984239329254,0.09652700531454703
57.08785294911,23.81874562532,0.4442,0.0594,9.003,-6.655,15.998274,16.423965,15.404799,167.03842319767432,-23.532583696079254,0.13372354795137326
57.09140057695,23.82810258185,2.0871,0.0487,-9.878,-55.546,15.591197,16.259626,14.793936,167.03411797738482,-23.523500540182837,0.023333812467059557
57.07091189879,23.8297848721,0.6361,0.0315,2.499,0.453,14.916766,15.330042,14.327086,167.0178309848777,-23.53495078638561,0.049520515642194625
57.00697854468,23.80685732029,0.8003,0.0603,-1.077,-2.947,16.30016,16.857376,15.591713,166.98777441718101,-23.59140885605507,0.07534674497063601
56.97099867404,23.79319016183,2.2515,0.0144,15.81,5.698,13.119809,13.526627,12.539443,166.97139616683094,-23.623739943529063,0.006395736175882744
56.98440846403,23.81127294732,0.4007,0.0735,2.959,-2.575,16.851809,17.26846,16.259912,166.96791706982836,-23.602121468118785,0.1834289992513102
56.98068898574,23.81562263506,1.3348,0.265,3.74,-5.429,18.958422,20.106096,17.926632,166.96197159260004,-23.601217758085376,0.19853161522325444
56.97526069322,23.82379877577,0.954,0.015,3.653,-3.449,12.625369,13.183245,11.91832,166.95194625759103,-23.598551047099733,0.015723270440251572
56.97302930616,23.81786438693,0.8084,0.0614,-1.635,-11.962,13.926692,14.253824,13.36106,166.95468313693,-23.60430379301029,0.07595249876298862
56.98286765573,23.82207383483,2.4336,0.1253,-7.17,-14.538,17.77858,19.06813,16.686895,166.95881405603063,-23.595117088509777,0.05148750821827744
56.98772992294,23.82399262943,1.0996,0.1372,1.099,-4.852,17.919188,18.883818,16.986485,166.9609742852779,-23.590695852847386,0.12477264459803565
56.98790012371,23.8271436711,1.7898,0.0557,1.728,-5.193,16.13627,17.009258,15.215629,166.9587745208942,-23.58826906982999,0.031120795619622305
57.06237352274,23.85186613356,0.3368,0.0488,1.257,-3.254,15.905279,16.254122,15.38571,166.99526005714247,-23.523981617550582,0.14489311163895488
57.01849426364,23.83463891109,1.0868,0.0424,4.587,-3.249,15.760798,16.271881,15.092667,166.97573662986244,-23.56382129744515,0.03901361796098638
57.02565576469,23.84595601908,1.0145,0.1992,4.082,1.138,18.109133,19.246628,16.998316,166.97264857206787,-23.55105522997565,0.19635288319369146
57.01278180148,23.85441765113,1.2693,0.0284,1.79,-3.739,14.825807,15.316719,14.175118,166.95694445637983,-23.552786548855206,0.02237453714645868
57.05417731978,23.86822819842,0.6017,0.0428,0.971,-5.972,15.516338,15.938519,14.925131,166.97716598663928,-23.51700669983737,0.07113179325245138
57.03419766083,23.87244653305,3.2734,0.5809,13.323,15.822,19.768164,21.172132,18.354816,166.95937919263645,-23.52626046633217,0.17746074418036292
57.03659818659,23.86899808003,0.7413,0.0604,1.557,-0.787,16.37484,16.887989,15.693865,166.9636866643379,-23.527315387711727,0.0814784837447727
57.03082718617,23.86521676922,2.1874,0.0175,6.883,-7.011,12.222242,12.602147,11.666574,166.9622369798401,-23.533670206263654,0.008000365731004848
56.86179515578,23.7405826676,1.9921,0.2674,13.217,7.073,18.890007,20.245998,17.821556,166.9297721840665,-23.730054803834378,0.13423020932684104
56.86285989009,23.74844019192,0.3317,0.0165,-0.866,-2.807,13.364825,13.997123,12.599444,166.92476073974052,-23.72360172785403,0.049743744347301784
56.89114932185,23.75385067397,1.5507,0.0463,15.519,-8.533,15.908237,16.632593,15.089781,166.941623548258,-23.702122069115156,0.02985748371703102
56.83867367693,23.7783033724,2.3776,0.4145,-1.604,-9.602,19.479422,20.58253,18.311172,166.88490212689467,-23.71651851624468,0.17433546433378194
56.88323947469,23.786003082,1.9207,0.3672,5.067,-17.336,19.286135,20.693464,18.075117,166.91207706582944,-23.683303329741687,0.19118029884937784
56.84907630184,23.7812396857,0.599,0.1181,-1.662,-0.948,17.654404,18.093716,17.024952,166.89040794029535,-23.707926049009156,0.1971619365609349
56.86891579955,23.80004395333,4.1184,0.4855,23.488,-20.694,17.34599,18.290512,15.59472,166.89116796559864,-23.68179807460412,0.11788558663558663
56.8875102574,23.78599328491,1.8114,0.1542,13.445,-6.082,17.839088,19.033096,16.736307,166.91523126059963,-23.680671067911955,0.08512752567075191
56.90494403232,23.78453423486,0.6268,0.0265,11.531,-0.924,14.836761,15.348263,14.17009,166.92915155009962,-23.670970587897138,0.04227823867262284
56.90916311199,23.79794595597,1.7391,0.0709,2.77,-10.093,16.884474,17.863472,15.916131,166.92236667467938,-23.65847418282572,0.04076821344373527
56.94209151527,23.80084733067,1.1443,0.0961,-1.331,-5.772,17.39421,18.240509,16.522242,166.94447176688004,-23.635977266476804,0.08398147338984532
56.86899994822,23.80757793955,0.5794,0.1087,4.187,2.516,17.65226,18.27449,16.903654,166.88567549037597,-23.676188677106428,0.18760787021056266
56.88424498202,23.82131138072,2.0614,0.4095,-0.234,-2.661,19.496758,20.654823,18.368612,166.8867832246226,-23.656641350846936,0.1986514019598331
56.915138429,23.81821895556,0.63,0.096,3.197,-4.362,17.330627,18.040058,16.527079,166.91181568186312,-23.6398336271478,0.1523809523809524
56.91249013205,23.83760967669,1.1622,0.115,-3.352,-0.41,17.610506,18.551214,16.684317,166.89556825652798,-23.6271721214525,0.09895026673550164
56.83746288644,23.80314110025,7.3129,0.0392,19.096,-45.52,6.997606,7.002589,6.960183,166.86569967211315,-23.698939665869652,0.005360390542739542
56.82855431104,23.80412272526,2.3639,0.018,-10.476,-51.6,13.404059,13.845675,12.785625,166.85840733849827,-23.70371594141276,0.007614535301831718
56.79638638804,23.79249823853,1.0311,0.0422,1.331,-1.879,15.595249,16.102114,14.928306,166.84324569064808,-23.732154140212824,0.04092716516341771
56.78795313087,23.81387016889,1.4368,0.1866,36.765,-18.088,18.469067,19.371502,17.526625,166.8212769725344,-23.72158009554876,0.12987193763919821
56.81715564811,23.81888640477,10.2306,0.0162,-33.733,2.527,10.673792,11.077154,10.102547,166.83912224961307,-23.69985604831741,0.0015834848395988503
56.807022076,23.83129346815,7.3907,0.0317,20.662,-45.952,14.748187,16.20566,13.568075,166.82250852190265,-23.696950787419222,0.004289174232481362
56.89099339161,23.86318308977,0.5682,0.0695,3.824,-2.402,16.806326,17.260973,16.19723,166.86089146065677,-23.621587946605146,0.12231608588525167
56.84507578593,23.84379601375,1.2424,0.07,3.636,-2.109,16.82041,17.590582,15.98673,166.84135210489313,-23.664238757794898,0.05634256278171282
56.86124574711,23.85161913071,2.5506,0.1166,5.588,-6.071,17.615152,19.071606,16.438866,166.8475028598399,-23.64848479274632,0.04571473378812828
56.8819223601,23.87181815563,7.3388,0.0863,19.273,-46.357,16.862331,18.660522,15.572258,166.84784953290338,-23.620817842268295,0.011759415708290184
56.86589752352,23.88242887933,1.6603,0.0196,8.311,6.294,13.97393,14.44899,13.331516,166.82823189188892,-23.62287894183051,0.011805095464675057
56.87336883958,23.88023184346,7.5816,0.2426,20.563,-45.809,18.670362,20.654741,17.297281,166.83535243308685,-23.61988947482964,0.031998522739263485
56.92454289414,23.84957513131,0.7398,0.0716,1.72,-9.354,16.842289,17.434143,16.098719,166.89561894759277,-23.610902504047726,0.09678291430116247
56.9375792984,23.87192900971,0.5932,0.026,-0.304,-8.634,14.691709,15.304353,13.952127,166.8887329983234,-23.586366460358974,0.04383007417397168
56.95775598153,23.87482212547,0.5428,0.0546,0.673,-2.814,16.38535,16.757895,15.836164,166.9014417555832,-23.571767863344473,0.1005895357406043
56.99347910705,23.85681932359,0.4288,0.0684,2.454,0.082,16.533703,16.937622,15.96551,166.94098451662455,-23.562954514426515,0.15951492537313433
57.01306141471,23.86996469334,0.5816,0.0718,8.727,0.056,16.642574,17.112556,16.01636,166.94568111756377,-23.541160693035,0.1234525447042641
57.01275653891,23.86744808506,1.0495,0.1326,6.184,-18.434,17.82785,18.47394,17.022758,166.94731341015304,-23.543203177392876,0.12634587898999522
57.0028647532,23.87881747336,0.7349,0.0159,-5.846,-2.753,10.703273,11.443774,9.868387,166.9316585408468,-23.540943170450042,0.021635596679820384
57.01191699169,23.88084693917,0.6808,0.1171,2.326,-7.837,17.542273,18.08964,16.827814,166.93681373434123,-23.533851252988022,0.17200352526439483
57.0179723469,23.87480374954,2.6321,0.0536,-2.283,-26.176,16.061958,16.973833,15.116606,166.94572025343996,-23.534558993187773,0.020363967934349
57.02449569519,23.88344303937,7.3926,0.1059,20.181,-43.466,17.37894,19.200218,16.08857,166.9441405148918,-23.52416090532239,0.014325135946757567
57.0043957213,23.88833206187,0.7424,0.0331,4.191,-3.767,15.252269,15.665033,14.670706,166.92576705581607,-23.53298624390963,0.04458512931034483
56.98870610285,23.89242582981,0.9052,0.0548,1.409,-5.655,15.821353,16.325987,15.160219,166.91121824813038,-23.539667121789357,0.06053910737958462
56.97975440192,23.88880472446,1.5313,0.0433,7.963,-21.141,15.886478,16.56721,15.090206,166.90730811202863,-23.54786788087841,0.028276627701952585
